split_tag,eval_track,experiment,model,split,ood_name,acc,macro_f1,auc_pr,roc_auc,tpr_at_1pct_fpr,tpr_at_5pct_fpr,tpr_at_10pct_fpr,semantic_coverage,defer_rate,threshold_note,val_threshold_t_star,threshold_selection_mode,threshold_target_fpr,threshold_macro_f1_tolerance,threshold_val_fpr_at_t_star,threshold_val_fpr_constraint_satisfied,threshold_val_fpr_gap_to_target,m3_val_t_star,m3_threshold_mode,m3_val_fpr_at_t_star,m3_val_fpr_constraint_satisfied,hybrid_variant,tau_low,tau_high,score_definition,ibvs_boost_alpha,ibvs_high_precision_rule,tuning_source,fusion_margin,fusion_alpha,ibvs_gate_definition,calibration_method,source_file,threshold_policy,threshold_enforce_target_fpr,threshold_fallback_to_macro_f1,threshold_val_macro_f1_best,threshold_val_macro_f1_at_t_star,threshold_val_tpr_at_t_star,threshold_val_fpr_min_possible,threshold_val_num_feasible_thresholds,backbone_name,max_length,learning_rate,num_epochs,train_batch_size,eval_batch_size,weight_decay,warmup_ratio,training_seed,device,base_model,meta_model,hybrid_feature_mode,meta_C,stack_train_source,m3_val_macro_f1_best,m3_val_macro_f1_at_t_star,m3_val_tpr_at_t_star,repeatability_n_splits,macro_f1_repeat_mean,macro_f1_repeat_std,macro_f1_repeat_ci95_low,macro_f1_repeat_ci95_high,tpr_at_1pct_fpr_repeat_mean,tpr_at_1pct_fpr_repeat_std,tpr_at_1pct_fpr_repeat_ci95_low,tpr_at_1pct_fpr_repeat_ci95_high,tpr_at_5pct_fpr_repeat_mean,tpr_at_5pct_fpr_repeat_std,tpr_at_5pct_fpr_repeat_ci95_low,tpr_at_5pct_fpr_repeat_ci95_high,tpr_at_10pct_fpr_repeat_mean,tpr_at_10pct_fpr_repeat_std,tpr_at_10pct_fpr_repeat_ci95_low,tpr_at_10pct_fpr_repeat_ci95_high
C,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,VAL (HYBRID),id,0.8859,0.8601,0.9822,0.9491,0.7248,0.8257,0.8624,1.0,0.0,"variant=anchored_ibvs_veto_v1; tau=(0.25,0.60); alpha=0.25; veto_margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.959; sem_t*=0.407; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_veto_v1,0.25,0.6,semantic-anchored uncertain routing; M3 veto-to-block only on high-specific IBVS gate + confidence margin,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,,,,,,,,,,,,,,,,,
C,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,TEST (HYBRID),id,0.906,0.8856,0.9817,0.9562,0.5278,0.713,0.9074,1.0,0.0,"variant=anchored_ibvs_veto_v1; tau=(0.25,0.60); alpha=0.25; veto_margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.959; sem_t*=0.407; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_veto_v1,0.25,0.6,semantic-anchored uncertain routing; M3 veto-to-block only on high-specific IBVS gate + confidence margin,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,,,,,,,,,,,,,,,,,
C,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,OOD (HYBRID),ood_test,0.7188,0.717,0.8408,0.8336,0.2031,0.4401,0.5625,1.0,0.0,"variant=anchored_ibvs_veto_v1; tau=(0.25,0.60); alpha=0.25; veto_margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.959; sem_t*=0.407; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_veto_v1,0.25,0.6,semantic-anchored uncertain routing; M3 veto-to-block only on high-specific IBVS gate + confidence margin,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,3.0,0.7168,0.0046,0.7116,0.7219,0.1866,0.0148,0.1699,0.2034,0.4149,0.0222,0.3898,0.44,0.5269,0.0321,0.4905,0.5633
C,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,OOD (HYBRID),ood_test_injection,0.6475,0.6385,0.6486,0.6751,0.0147,0.1357,0.2124,0.9956,0.0044,"variant=anchored_ibvs_veto_v1; tau=(0.25,0.60); alpha=0.25; veto_margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.959; sem_t*=0.407; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only; ood_name=ood_test_injection",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_veto_v1,0.25,0.6,p_sem calibrated with high-risk veto to semantic high threshold,0.0,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.0,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitC__ood-ood_test_injection.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.6156,0.0313,0.5802,0.651,0.0137,0.0017,0.0118,0.0156,0.0964,0.0346,0.0572,0.1355,0.1681,0.0443,0.1181,0.2182
C,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,OOD (HYBRID),ood_test_injection_standard,0.7293,0.7237,0.7674,0.8028,0.0687,0.2383,0.4114,1.0,0.0,"variant=anchored_ibvs_veto_v1; tau=(0.25,0.60); alpha=0.25; veto_margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.959; sem_t*=0.407; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only; ood_name=ood_test_injection_standard",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_veto_v1,0.25,0.6,p_sem calibrated with high-risk veto to semantic high threshold,0.0,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.0,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitC__ood-ood_test_injection_standard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.7153,0.0213,0.6911,0.7394,0.0625,0.0058,0.056,0.0691,0.2356,0.0028,0.2325,0.2387,0.4098,0.0092,0.3994,0.4201
C,deployment_threshold,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,VAL (HYBRID),id,0.8725,0.8515,0.9867,0.9674,0.8073,0.8716,0.8899,0.6779,0.3221,"variant=expert_gate_m1_m3_v1; tau=(0.35,0.80); gate_C=0.10; gate_confidence=0.34; calibration=isotonic_val; m1_t*=0.983; m3_t*=0.959; sem_t*=0.407; tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,expert_gate_m1_m3_v1,0.35,0.8,semantic outside uncertain; uncertain expert selected by learned multinomial gate over semantic/m1/m3 + ibvs components,0.0,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.34,0.1,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,,,,,,,,,,,,,,,,,
C,deployment_threshold,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,TEST (HYBRID),id,0.8926,0.8757,0.9703,0.9441,0.0,0.8056,0.8981,0.6242,0.3758,"variant=expert_gate_m1_m3_v1; tau=(0.35,0.80); gate_C=0.10; gate_confidence=0.34; calibration=isotonic_val; m1_t*=0.983; m3_t*=0.959; sem_t*=0.407; tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,expert_gate_m1_m3_v1,0.35,0.8,semantic outside uncertain; uncertain expert selected by learned multinomial gate over semantic/m1/m3 + ibvs components,0.0,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.34,0.1,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,,,,,,,,,,,,,,,,,
C,deployment_threshold,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,OOD (HYBRID),ood_test,0.7188,0.7079,0.7798,0.7577,0.0,0.4062,0.5156,0.3945,0.6055,"variant=expert_gate_m1_m3_v1; tau=(0.35,0.80); gate_C=0.10; gate_confidence=0.34; calibration=isotonic_val; m1_t*=0.983; m3_t*=0.959; sem_t*=0.407; tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,expert_gate_m1_m3_v1,0.35,0.8,semantic outside uncertain; uncertain expert selected by learned multinomial gate over semantic/m1/m3 + ibvs components,0.0,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.34,0.1,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,3.0,0.7157,0.0104,0.7039,0.7275,0.0,0.0,0.0,0.0,0.2274,0.2074,-0.0073,0.4621,0.5035,0.0233,0.4771,0.5298
C,deployment_threshold,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,OOD (HYBRID),ood_test_injection,0.7257,0.7257,0.7,0.7543,0.0,0.0,0.177,0.3068,0.6932,"variant=expert_gate_m1_m3_v1; tau=(0.35,0.80); gate_C=0.10; gate_confidence=0.34; calibration=isotonic_val; m1_t*=0.983; m3_t*=0.959; sem_t*=0.407; tuning=id_val_only; ood_name=ood_test_injection",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,expert_gate_m1_m3_v1,0.35,0.8,learned multinomial gate over semantic/m1/m3 using calibrated scores + ibvs in uncertain band,0.0,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.34,0.1,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitC__ood-ood_test_injection.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.6651,0.0533,0.6048,0.7254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1672,0.1625,-0.0167,0.351
C,deployment_threshold,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,OOD (HYBRID),ood_test_injection_standard,0.7185,0.7172,0.694,0.7409,0.0,0.2067,0.2067,0.3216,0.6784,"variant=expert_gate_m1_m3_v1; tau=(0.35,0.80); gate_C=0.10; gate_confidence=0.34; calibration=isotonic_val; m1_t*=0.983; m3_t*=0.959; sem_t*=0.407; tuning=id_val_only; ood_name=ood_test_injection_standard",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,expert_gate_m1_m3_v1,0.35,0.8,learned multinomial gate over semantic/m1/m3 using calibrated scores + ibvs in uncertain band,0.0,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.34,0.1,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitC__ood-ood_test_injection_standard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.7258,0.0097,0.7148,0.7368,0.0,0.0,0.0,0.0,0.0689,0.1193,-0.0661,0.2039,0.0689,0.1193,-0.0661,0.2039
C,deployment_threshold,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,VAL (HYBRID),id,0.8725,0.8515,0.9077,0.8897,0.0092,0.1651,0.8807,0.7651,0.2349,"variant=baseline; tau=(0.30,0.70); fallback=M3+IBVSv2; m3_t*=0.959; m3_mode=low_fpr_enforced_macro_best; m3_val_fpr=0.050; score=hybrid_score(p_sem_outside,p_m3_inside_uncertain); tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,baseline,0.3,0.7,p_sem outside uncertain; p_m3 inside uncertain,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,,,,,,,,,,,,,,,,,
C,deployment_threshold,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,TEST (HYBRID),id,0.8523,0.8328,0.941,0.9018,0.037,0.537,0.7778,0.7584,0.2416,"variant=baseline; tau=(0.30,0.70); fallback=M3+IBVSv2; m3_t*=0.959; m3_mode=low_fpr_enforced_macro_best; m3_val_fpr=0.050; score=hybrid_score(p_sem_outside,p_m3_inside_uncertain); tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,baseline,0.3,0.7,p_sem outside uncertain; p_m3 inside uncertain,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,,,,,,,,,,,,,,,,,
C,deployment_threshold,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,OOD (HYBRID),ood_test,0.7188,0.706,0.7356,0.7297,0.0651,0.2057,0.3438,0.4076,0.5924,"variant=baseline; tau=(0.30,0.70); fallback=M3+IBVSv2; m3_t*=0.959; m3_mode=low_fpr_enforced_macro_best; m3_val_fpr=0.050; score=hybrid_score(p_sem_outside,p_m3_inside_uncertain); tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,baseline,0.3,0.7,p_sem outside uncertain; p_m3 inside uncertain,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,3.0,0.6964,0.033,0.6591,0.7338,0.0755,0.0181,0.0551,0.096,0.1884,0.0169,0.1692,0.2075,0.2977,0.0399,0.2526,0.3429
C,deployment_threshold,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,OOD (HYBRID),ood_test_injection,0.7006,0.7002,0.683,0.7548,0.0147,0.0944,0.1711,0.3407,0.6593,"variant=baseline; tau=(0.30,0.70); fallback=M3+IBVSv2; m3_t*=0.959; m3_mode=low_fpr_enforced_macro_best; m3_val_fpr=0.050; score=hybrid_score(p_sem_outside,p_m3_inside_uncertain); tuning=id_val_only; ood_name=ood_test_injection",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,baseline,0.3,0.7,p_sem outside uncertain; p_m3 inside uncertain,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitC__ood-ood_test_injection.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.6424,0.0997,0.5296,0.7552,0.0108,0.0068,0.0031,0.0185,0.0708,0.0514,0.0126,0.129,0.1563,0.0647,0.0831,0.2296
C,deployment_threshold,hybrid,HYBRID_SEM_GATE_ELSE_M3_IBVS_V2,OOD (HYBRID),ood_test_injection_standard,0.6922,0.6921,0.6226,0.6918,0.0151,0.0838,0.1791,0.3751,0.6249,"variant=baseline; tau=(0.30,0.70); fallback=M3+IBVSv2; m3_t*=0.959; m3_mode=low_fpr_enforced_macro_best; m3_val_fpr=0.050; score=hybrid_score(p_sem_outside,p_m3_inside_uncertain); tuning=id_val_only; ood_name=ood_test_injection_standard",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,baseline,0.3,0.7,p_sem outside uncertain; p_m3 inside uncertain,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.0,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitC__ood-ood_test_injection_standard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.682,0.0214,0.6578,0.7062,0.0164,0.0015,0.0147,0.0182,0.0855,0.0296,0.0519,0.119,0.1738,0.0384,0.1303,0.2172
C,deployment_threshold,hybrid,HYBRID_SEM_LEARNED_META_FUSION,VAL (HYBRID),id,0.8859,0.8638,0.9841,0.9638,0.7615,0.8716,0.8807,0.8054,0.1946,"variant=learned_meta_fusion_v1; tau=(0.40,0.75); meta_C=1.00; meta_threshold=0.50; calibration=isotonic_val; m3_t*=0.959; sem_t*=0.407; tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,learned_meta_fusion_v1,0.4,0.75,"semantic outside uncertain; uncertain scored by learned logistic fusion of semantic, m3, and ibvs components",0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.5,1.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,,,,,,,,,,,,,,,,,
C,deployment_threshold,hybrid,HYBRID_SEM_LEARNED_META_FUSION,TEST (HYBRID),id,0.8859,0.8671,0.9674,0.9381,0.0,0.8056,0.8704,0.7517,0.2483,"variant=learned_meta_fusion_v1; tau=(0.40,0.75); meta_C=1.00; meta_threshold=0.50; calibration=isotonic_val; m3_t*=0.959; sem_t*=0.407; tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,learned_meta_fusion_v1,0.4,0.75,"semantic outside uncertain; uncertain scored by learned logistic fusion of semantic, m3, and ibvs components",0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.5,1.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,,,,,,,,,,,,,,,,,
C,deployment_threshold,hybrid,HYBRID_SEM_LEARNED_META_FUSION,OOD (HYBRID),ood_test,0.75,0.7468,0.8067,0.8103,0.0,0.4427,0.5312,0.5326,0.4674,"variant=learned_meta_fusion_v1; tau=(0.40,0.75); meta_C=1.00; meta_threshold=0.50; calibration=isotonic_val; m3_t*=0.959; sem_t*=0.407; tuning=id_val_only",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,learned_meta_fusion_v1,0.4,0.75,"semantic outside uncertain; uncertain scored by learned logistic fusion of semantic, m3, and ibvs components",0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.5,1.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitC.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8613265496060061,0.7176960970064419,0.6513761467889908,3.0,0.7357,0.0111,0.7232,0.7482,0.0217,0.0376,-0.0208,0.0642,0.3689,0.1061,0.2489,0.4889,0.5521,0.0223,0.5269,0.5773
C,deployment_threshold,hybrid,HYBRID_SEM_LEARNED_META_FUSION,OOD (HYBRID),ood_test_injection,0.7109,0.7089,0.6914,0.7456,0.0,0.0,0.2861,0.4218,0.5782,"variant=learned_meta_fusion_v1; tau=(0.40,0.75); meta_C=1.00; meta_threshold=0.50; calibration=isotonic_val; m3_t*=0.959; sem_t*=0.407; tuning=id_val_only; ood_name=ood_test_injection",,,,,,,,0.959,low_fpr_enforced_macro_best,0.05,True,learned_meta_fusion,0.4,0.75,meta logistic over calibrated sem/m3 + ibvs interactions in uncertain band,0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.0,0.0,"features=[p_sem_cal,p_m3_cal,delta,abs_delta,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitC__ood-ood_test_injection.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.656,0.0627,0.585,0.727,0.0,0.0,0.0,0.0,0.0059,0.0102,-0.0057,0.0175,0.1013,0.1603,-0.0801,0.2827
